provider;state;indicator;indicator_value
HOSPITAL EVANGELICO;FLORES;Gine;0
HOSPITAL EVANGELICO;FLORES;AE;0
HOSPITAL EVANGELICO;FLORES;LE;0
HOSPITAL EVANGELICO;FLORIDA;MG;0
HOSPITAL EVANGELICO;FLORIDA;MFYC;0
HOSPITAL EVANGELICO;FLORIDA;Pediatría;0
HOSPITAL EVANGELICO;FLORIDA;Gine;0
HOSPITAL EVANGELICO;FLORIDA;AE;0
HOSPITAL EVANGELICO;FLORIDA;LE;0
HOSPITAL EVANGELICO;LAVALLEJA;MG;0
HOSPITAL EVANGELICO;LAVALLEJA;MFYC;0
HOSPITAL EVANGELICO;LAVALLEJA;Pediatría;0
HOSPITAL EVANGELICO;LAVALLEJA;Gine;0
HOSPITAL EVANGELICO;LAVALLEJA;AE;0
HOSPITAL EVANGELICO;LAVALLEJA;LE;0
HOSPITAL EVANGELICO;MALDONADO;MG;0
HOSPITAL EVANGELICO;MALDONADO;MFYC;0
HOSPITAL EVANGELICO;MALDONADO;Pediatría;0
HOSPITAL EVANGELICO;MALDONADO;Gine;0
HOSPITAL EVANGELICO;MALDONADO;AE;0
HOSPITAL EVANGELICO;MALDONADO;LE;0
HOSPITAL EVANGELICO;PAYSANDÚ;MG;0
HOSPITAL EVANGELICO;PAYSANDÚ;MFYC;0
HOSPITAL EVANGELICO;PAYSANDÚ;Pediatría;0
HOSPITAL EVANGELICO;PAYSANDÚ;Gine;0
HOSPITAL EVANGELICO;PAYSANDÚ;AE;0
HOSPITAL EVANGELICO;PAYSANDÚ;LE;0
HOSPITAL EVANGELICO;RÍO NEGRO;MG;0
HOSPITAL EVANGELICO;RÍO NEGRO;MFYC;0
HOSPITAL EVANGELICO;RÍO NEGRO;Pediatría;0
HOSPITAL EVANGELICO;RÍO NEGRO;Gine;0
HOSPITAL EVANGELICO;RÍO NEGRO;AE;21.48
HOSPITAL EVANGELICO;RÍO NEGRO;LE;0
HOSPITAL EVANGELICO;RIVERA;MG;0
HOSPITAL EVANGELICO;RIVERA;MFYC;0
HOSPITAL EVANGELICO;RIVERA;Pediatría;0
HOSPITAL EVANGELICO;RIVERA;Gine;0
HOSPITAL EVANGELICO;RIVERA;AE;0
HOSPITAL EVANGELICO;RIVERA;LE;0
HOSPITAL EVANGELICO;ROCHA;MG;0
HOSPITAL EVANGELICO;ROCHA;MFYC;0
HOSPITAL EVANGELICO;ROCHA;Pediatría;0
HOSPITAL EVANGELICO;ROCHA;Gine;0
HOSPITAL EVANGELICO;ROCHA;AE;0
HOSPITAL EVANGELICO;ROCHA;LE;0
HOSPITAL EVANGELICO;SALTO;MG;0
HOSPITAL EVANGELICO;SALTO;MFYC;0
HOSPITAL EVANGELICO;SALTO;Pediatría;0
HOSPITAL EVANGELICO;SALTO;Gine;0
HOSPITAL EVANGELICO;SALTO;AE;0
HOSPITAL EVANGELICO;SALTO;LE;0
HOSPITAL EVANGELICO;SAN JOSÉ;MG;0
HOSPITAL EVANGELICO;SAN JOSÉ;MFYC;0
HOSPITAL EVANGELICO;SAN JOSÉ;Pediatría;0
HOSPITAL EVANGELICO;SAN JOSÉ;Gine;0
HOSPITAL EVANGELICO;SAN JOSÉ;AE;0
HOSPITAL EVANGELICO;SAN JOSÉ;LE;0
HOSPITAL EVANGELICO;SORIANO;MG;4.77
HOSPITAL EVANGELICO;SORIANO;MFYC;0
HOSPITAL EVANGELICO;SORIANO;Pediatría;11.94
HOSPITAL EVANGELICO;SORIANO;Gine;0.53
HOSPITAL EVANGELICO;SORIANO;AE;30.12
HOSPITAL EVANGELICO;SORIANO;LE;0
HOSPITAL EVANGELICO;TACUAREMBÓ;MG;0
HOSPITAL EVANGELICO;TACUAREMBÓ;MFYC;0
HOSPITAL EVANGELICO;TACUAREMBÓ;Pediatría;0
HOSPITAL EVANGELICO;TACUAREMBÓ;Gine;0
HOSPITAL EVANGELICO;TACUAREMBÓ;AE;0
HOSPITAL EVANGELICO;TACUAREMBÓ;LE;0
HOSPITAL EVANGELICO;TREINTA Y TRES;MG;0
HOSPITAL EVANGELICO;TREINTA Y TRES;MFYC;0
HOSPITAL EVANGELICO;TREINTA Y TRES;Pediatría;0
HOSPITAL EVANGELICO;TREINTA Y TRES;Gine;0
HOSPITAL EVANGELICO;TREINTA Y TRES;AE;0
HOSPITAL EVANGELICO;TREINTA Y TRES;LE;0
IAC;MONTEVIDEO;MG;0
IAC;MONTEVIDEO;MFYC;0
IAC;MONTEVIDEO;Pediatría;0
IAC;MONTEVIDEO;Gine;0
IAC;MONTEVIDEO;AE;0
IAC;MONTEVIDEO;LE;0
IAC;ARTIGAS;MG;0
IAC;ARTIGAS;MFYC;0
IAC;ARTIGAS;Pediatría;0
IAC;ARTIGAS;Gine;0
IAC;ARTIGAS;AE;0
IAC;ARTIGAS;LE;0
IAC;CANELONES;MG;0
IAC;CANELONES;MFYC;0
IAC;CANELONES;Pediatría;0
IAC;CANELONES;Gine;0
IAC;CANELONES;AE;0
IAC;CANELONES;LE;0
IAC;CERRO LARGO;MG;0
IAC;CERRO LARGO;MFYC;0
IAC;CERRO LARGO;Pediatría;0
IAC;CERRO LARGO;Gine;0
IAC;CERRO LARGO;AE;0
IAC;CERRO LARGO;LE;0
IAC;COLONIA;MG;0
IAC;COLONIA;MFYC;0
IAC;COLONIA;Pediatría;0
IAC;COLONIA;Gine;0
IAC;COLONIA;AE;0
IAC;COLONIA;LE;0
IAC;DURAZNO;MG;0
IAC;DURAZNO;MFYC;0
IAC;DURAZNO;Pediatría;0
IAC;DURAZNO;Gine;0
IAC;DURAZNO;AE;0
IAC;DURAZNO;LE;0
IAC;FLORES;MG;0
IAC;FLORES;MFYC;0
IAC;FLORES;Pediatría;0
IAC;FLORES;Gine;0
IAC;FLORES;AE;0
IAC;FLORES;LE;0
IAC;FLORIDA;MG;0
IAC;FLORIDA;MFYC;0
IAC;FLORIDA;Pediatría;0
IAC;FLORIDA;Gine;0
IAC;FLORIDA;AE;0
IAC;FLORIDA;LE;0
IAC;LAVALLEJA;MG;2.03
IAC;LAVALLEJA;MFYC;0
IAC;LAVALLEJA;Pediatría;0
IAC;LAVALLEJA;Gine;0.83
IAC;LAVALLEJA;AE;8.94
IAC;LAVALLEJA;LE;0
IAC;MALDONADO;MG;0
IAC;MALDONADO;MFYC;0
IAC;MALDONADO;Pediatría;0
IAC;MALDONADO;Gine;0
IAC;MALDONADO;AE;0
IAC;MALDONADO;LE;0
IAC;PAYSANDÚ;MG;0
IAC;PAYSANDÚ;MFYC;0
IAC;PAYSANDÚ;Pediatría;0
IAC;PAYSANDÚ;Gine;0
IAC;PAYSANDÚ;AE;0
IAC;PAYSANDÚ;LE;0
IAC;RÍO NEGRO;MG;0
IAC;RÍO NEGRO;MFYC;0
IAC;RÍO NEGRO;Pediatría;0
IAC;RÍO NEGRO;Gine;0
IAC;RÍO NEGRO;AE;0
IAC;RÍO NEGRO;LE;0
IAC;RIVERA;MG;0
IAC;RIVERA;MFYC;0
IAC;RIVERA;Pediatría;0
IAC;RIVERA;Gine;0
IAC;RIVERA;AE;0
IAC;RIVERA;LE;0
IAC;ROCHA;MG;0
IAC;ROCHA;MFYC;0
IAC;ROCHA;Pediatría;0
IAC;ROCHA;Gine;0
IAC;ROCHA;AE;0
IAC;ROCHA;LE;0
IAC;SALTO;MG;0
IAC;SALTO;MFYC;0
IAC;SALTO;Pediatría;0
IAC;SALTO;Gine;0
IAC;SALTO;AE;0
IAC;SALTO;LE;0
IAC;SAN JOSÉ;MG;0
IAC;SAN JOSÉ;MFYC;0
IAC;SAN JOSÉ;Pediatría;0
IAC;SAN JOSÉ;Gine;0
IAC;SAN JOSÉ;AE;0
IAC;SAN JOSÉ;LE;0
IAC;SORIANO;MG;0
IAC;SORIANO;MFYC;0
IAC;SORIANO;Pediatría;0
IAC;SORIANO;Gine;0
IAC;SORIANO;AE;0
IAC;SORIANO;LE;0
IAC;TACUAREMBÓ;MG;0
IAC;TACUAREMBÓ;MFYC;0
IAC;TACUAREMBÓ;Pediatría;0
IAC;TACUAREMBÓ;Gine;0
IAC;TACUAREMBÓ;AE;0
IAC;TACUAREMBÓ;LE;0
IAC;TREINTA Y TRES;MG;0.75
IAC;TREINTA Y TRES;MFYC;0.16
IAC;TREINTA Y TRES;Pediatría;2.92
IAC;TREINTA Y TRES;Gine;0.90
IAC;TREINTA Y TRES;AE;5.63
IAC;TREINTA Y TRES;LE;0
MEDICA URUGUAYA;MONTEVIDEO;MG;2.21
MEDICA URUGUAYA;MONTEVIDEO;MFYC;0
MEDICA URUGUAYA;MONTEVIDEO;Pediatría;5.34
MEDICA URUGUAYA;MONTEVIDEO;Gine;2.01
MEDICA URUGUAYA;MONTEVIDEO;AE;0
MEDICA URUGUAYA;MONTEVIDEO;LE;0
MEDICA URUGUAYA;ARTIGAS;MG;0
MEDICA URUGUAYA;ARTIGAS;MFYC;0
MEDICA URUGUAYA;ARTIGAS;Pediatría;0
MEDICA URUGUAYA;ARTIGAS;Gine;0
MEDICA URUGUAYA;ARTIGAS;AE;0
MEDICA URUGUAYA;ARTIGAS;LE;0
MEDICA URUGUAYA;CANELONES;MG;1.66
MEDICA URUGUAYA;CANELONES;MFYC;0
MEDICA URUGUAYA;CANELONES;Pediatría;2.78
MEDICA URUGUAYA;CANELONES;Gine;0.98
MEDICA URUGUAYA;CANELONES;AE;0
MEDICA URUGUAYA;CANELONES;LE;0
MEDICA URUGUAYA;CERRO LARGO;MG;0.74
MEDICA URUGUAYA;CERRO LARGO;MFYC;0
MEDICA URUGUAYA;CERRO LARGO;Pediatría;0
MEDICA URUGUAYA;CERRO LARGO;Gine;0.36
MEDICA URUGUAYA;CERRO LARGO;AE;0
MEDICA URUGUAYA;CERRO LARGO;LE;0
MEDICA URUGUAYA;COLONIA;MG;25.99
MEDICA URUGUAYA;COLONIA;MFYC;0
MEDICA URUGUAYA;COLONIA;Pediatría;0
MEDICA URUGUAYA;COLONIA;Gine;4.96
MEDICA URUGUAYA;COLONIA;AE;0
MEDICA URUGUAYA;COLONIA;LE;0
MEDICA URUGUAYA;DURAZNO;MG;1.36
MEDICA URUGUAYA;DURAZNO;MFYC;0
MEDICA URUGUAYA;DURAZNO;Pediatría;6.59
MEDICA URUGUAYA;DURAZNO;Gine;0
MEDICA URUGUAYA;DURAZNO;AE;0
MEDICA URUGUAYA;DURAZNO;LE;0
MEDICA URUGUAYA;FLORES;MG;0
MEDICA URUGUAYA;FLORES;MFYC;0
MEDICA URUGUAYA;FLORES;Pediatría;0
MEDICA URUGUAYA;FLORES;Gine;0
MEDICA URUGUAYA;FLORES;AE;0
MEDICA URUGUAYA;FLORES;LE;0
MEDICA URUGUAYA;FLORIDA;MG;3.79
MEDICA URUGUAYA;FLORIDA;MFYC;0
MEDICA URUGUAYA;FLORIDA;Pediatría;0.91
MEDICA URUGUAYA;FLORIDA;Gine;5.24
MEDICA URUGUAYA;FLORIDA;AE;0
MEDICA URUGUAYA;FLORIDA;LE;0
MEDICA URUGUAYA;LAVALLEJA;MG;2.44
MEDICA URUGUAYA;LAVALLEJA;MFYC;0
MEDICA URUGUAYA;LAVALLEJA;Pediatría;5.51
MEDICA URUGUAYA;LAVALLEJA;Gine;0.55
MEDICA URUGUAYA;LAVALLEJA;AE;0
MEDICA URUGUAYA;LAVALLEJA;LE;0
MEDICA URUGUAYA;MALDONADO;MG;5.62
MEDICA URUGUAYA;MALDONADO;MFYC;0
MEDICA URUGUAYA;MALDONADO;Pediatría;0
MEDICA URUGUAYA;MALDONADO;Gine;0
MEDICA URUGUAYA;MALDONADO;AE;0
MEDICA URUGUAYA;MALDONADO;LE;0
MEDICA URUGUAYA;PAYSANDÚ;MG;0
MEDICA URUGUAYA;PAYSANDÚ;MFYC;0
MEDICA URUGUAYA;PAYSANDÚ;Pediatría;0
MEDICA URUGUAYA;PAYSANDÚ;Gine;0
MEDICA URUGUAYA;PAYSANDÚ;AE;0
MEDICA URUGUAYA;PAYSANDÚ;LE;0
MEDICA URUGUAYA;RÍO NEGRO;MG;6.35
MEDICA URUGUAYA;RÍO NEGRO;MFYC;0
MEDICA URUGUAYA;RÍO NEGRO;Pediatría;0
MEDICA URUGUAYA;RÍO NEGRO;Gine;6.49
MEDICA URUGUAYA;RÍO NEGRO;AE;0
MEDICA URUGUAYA;RÍO NEGRO;LE;0
MEDICA URUGUAYA;RIVERA;MG;0
MEDICA URUGUAYA;RIVERA;MFYC;0
MEDICA URUGUAYA;RIVERA;Pediatría;0
MEDICA URUGUAYA;RIVERA;Gine;0
MEDICA URUGUAYA;RIVERA;AE;0
MEDICA URUGUAYA;RIVERA;LE;0
MEDICA URUGUAYA;ROCHA;MG;5.31
MEDICA URUGUAYA;ROCHA;MFYC;0
MEDICA URUGUAYA;ROCHA;Pediatría;6.15
MEDICA URUGUAYA;ROCHA;Gine;0.34
MEDICA URUGUAYA;ROCHA;AE;0
MEDICA URUGUAYA;ROCHA;LE;0
MEDICA URUGUAYA;SALTO;MG;0
MEDICA URUGUAYA;SALTO;MFYC;0
MEDICA URUGUAYA;SALTO;Pediatría;0
MEDICA URUGUAYA;SALTO;Gine;0
MEDICA URUGUAYA;SALTO;AE;0
MEDICA URUGUAYA;SALTO;LE;0
MEDICA URUGUAYA;SAN JOSÉ;MG;0.68
MEDICA URUGUAYA;SAN JOSÉ;MFYC;0
MEDICA URUGUAYA;SAN JOSÉ;Pediatría;0
MEDICA URUGUAYA;SAN JOSÉ;Gine;0.08
MEDICA URUGUAYA;SAN JOSÉ;AE;0
MEDICA URUGUAYA;SAN JOSÉ;LE;0
MEDICA URUGUAYA;SORIANO;MG;287.56
MEDICA URUGUAYA;SORIANO;MFYC;0
MEDICA URUGUAYA;SORIANO;Pediatría;0
MEDICA URUGUAYA;SORIANO;Gine;0
MEDICA URUGUAYA;SORIANO;AE;0
MEDICA URUGUAYA;SORIANO;LE;0
MEDICA URUGUAYA;TACUAREMBÓ;MG;2.38
MEDICA URUGUAYA;TACUAREMBÓ;MFYC;0
MEDICA URUGUAYA;TACUAREMBÓ;Pediatría;0
MEDICA URUGUAYA;TACUAREMBÓ;Gine;0
MEDICA URUGUAYA;TACUAREMBÓ;AE;0
MEDICA URUGUAYA;TACUAREMBÓ;LE;0
MEDICA URUGUAYA;TREINTA Y TRES;MG;1.59
MEDICA URUGUAYA;TREINTA Y TRES;MFYC;0
MEDICA URUGUAYA;TREINTA Y TRES;Pediatría;2.03
MEDICA URUGUAYA;TREINTA Y TRES;Gine;1.60
MEDICA URUGUAYA;TREINTA Y TRES;AE;0
MEDICA URUGUAYA;TREINTA Y TRES;LE;0
MEDICARE;MONTEVIDEO;MG;0.37
MEDICARE;MONTEVIDEO;MFYC;0
MEDICARE;MONTEVIDEO;Pediatría;1.23
MEDICARE;MONTEVIDEO;Gine;0.50
MEDICARE;MONTEVIDEO;AE;0.12
MEDICARE;MONTEVIDEO;LE;0
MEDICARE;ARTIGAS;MG;0
MEDICARE;ARTIGAS;MFYC;0
MEDICARE;ARTIGAS;Pediatría;0
MEDICARE;ARTIGAS;Gine;0
MEDICARE;ARTIGAS;AE;0
MEDICARE;ARTIGAS;LE;0
MEDICARE;CANELONES;MG;0
MEDICARE;CANELONES;MFYC;0
MEDICARE;CANELONES;Pediatría;0
MEDICARE;CANELONES;Gine;0
MEDICARE;CANELONES;AE;0
MEDICARE;CANELONES;LE;0
MEDICARE;CERRO LARGO;MG;0
MEDICARE;CERRO LARGO;MFYC;0
MEDICARE;CERRO LARGO;Pediatría;0
MEDICARE;CERRO LARGO;Gine;0
MEDICARE;CERRO LARGO;AE;0
MEDICARE;CERRO LARGO;LE;0
MEDICARE;COLONIA;MG;0
MEDICARE;COLONIA;MFYC;0
MEDICARE;COLONIA;Pediatría;0
MEDICARE;COLONIA;Gine;0
MEDICARE;COLONIA;AE;0
MEDICARE;COLONIA;LE;0
MEDICARE;DURAZNO;MG;0
MEDICARE;DURAZNO;MFYC;0
MEDICARE;DURAZNO;Pediatría;0
MEDICARE;DURAZNO;Gine;0
MEDICARE;DURAZNO;AE;0
MEDICARE;DURAZNO;LE;0
MEDICARE;FLORES;MG;0
MEDICARE;FLORES;MFYC;0
MEDICARE;FLORES;Pediatría;0
MEDICARE;FLORES;Gine;0
MEDICARE;FLORES;AE;0
MEDICARE;FLORES;LE;0
MEDICARE;FLORIDA;MG;0
MEDICARE;FLORIDA;MFYC;0
MEDICARE;FLORIDA;Pediatría;0
MEDICARE;FLORIDA;Gine;0
MEDICARE;FLORIDA;AE;0
MEDICARE;FLORIDA;LE;0
MEDICARE;LAVALLEJA;MG;0
MEDICARE;LAVALLEJA;MFYC;0
MEDICARE;LAVALLEJA;Pediatría;0
MEDICARE;LAVALLEJA;Gine;0
MEDICARE;LAVALLEJA;AE;0
MEDICARE;LAVALLEJA;LE;0
MEDICARE;MALDONADO;MG;0
MEDICARE;MALDONADO;MFYC;0
MEDICARE;MALDONADO;Pediatría;0
MEDICARE;MALDONADO;Gine;0
MEDICARE;MALDONADO;AE;0
MEDICARE;MALDONADO;LE;0
MEDICARE;PAYSANDÚ;MG;0
MEDICARE;PAYSANDÚ;MFYC;0
MEDICARE;PAYSANDÚ;Pediatría;0
MEDICARE;PAYSANDÚ;Gine;0
MEDICARE;PAYSANDÚ;AE;0
MEDICARE;PAYSANDÚ;LE;0
MEDICARE;RÍO NEGRO;MG;0
MEDICARE;RÍO NEGRO;MFYC;0
MEDICARE;RÍO NEGRO;Pediatría;0
MEDICARE;RÍO NEGRO;Gine;0
MEDICARE;RÍO NEGRO;AE;0
MEDICARE;RÍO NEGRO;LE;0
MEDICARE;RIVERA;MG;0
MEDICARE;RIVERA;MFYC;0
MEDICARE;RIVERA;Pediatría;0
MEDICARE;RIVERA;Gine;0
MEDICARE;RIVERA;AE;0
MEDICARE;RIVERA;LE;0
MEDICARE;ROCHA;MG;0
MEDICARE;ROCHA;MFYC;0
MEDICARE;ROCHA;Pediatría;0
MEDICARE;ROCHA;Gine;0
MEDICARE;ROCHA;AE;0
MEDICARE;ROCHA;LE;0
MEDICARE;SALTO;MG;0
MEDICARE;SALTO;MFYC;0
MEDICARE;SALTO;Pediatría;0
MEDICARE;SALTO;Gine;0
MEDICARE;SALTO;AE;0
MEDICARE;SALTO;LE;0
MEDICARE;SAN JOSÉ;MG;0
MEDICARE;SAN JOSÉ;MFYC;0
MEDICARE;SAN JOSÉ;Pediatría;0
MEDICARE;SAN JOSÉ;Gine;0
MEDICARE;SAN JOSÉ;AE;0
MEDICARE;SAN JOSÉ;LE;0
MEDICARE;SORIANO;MG;0
MEDICARE;SORIANO;MFYC;0
MEDICARE;SORIANO;Pediatría;0
MEDICARE;SORIANO;Gine;0
MEDICARE;SORIANO;AE;0
MEDICARE;SORIANO;LE;0
MEDICARE;TACUAREMBÓ;MG;0
MEDICARE;TACUAREMBÓ;MFYC;0
MEDICARE;TACUAREMBÓ;Pediatría;0
MEDICARE;TACUAREMBÓ;Gine;0
MEDICARE;TACUAREMBÓ;AE;0
MEDICARE;TACUAREMBÓ;LE;0
MEDICARE;TREINTA Y TRES;MG;0
MEDICARE;TREINTA Y TRES;MFYC;0
MEDICARE;TREINTA Y TRES;Pediatría;0
MEDICARE;TREINTA Y TRES;Gine;0
MEDICARE;TREINTA Y TRES;AE;0
MEDICARE;TREINTA Y TRES;LE;0
MP;MONTEVIDEO;MG;0.06
MP;MONTEVIDEO;MFYC;0
MP;MONTEVIDEO;Pediatría;0.12
MP;MONTEVIDEO;Gine;0.04
MP;MONTEVIDEO;AE;2.99
MP;MONTEVIDEO;LE;0.00
MP;ARTIGAS;MG;0
MP;ARTIGAS;MFYC;0
MP;ARTIGAS;Pediatría;0
MP;ARTIGAS;Gine;0
MP;ARTIGAS;AE;0
MP;ARTIGAS;LE;0
MP;CANELONES;MG;0
MP;CANELONES;MFYC;0
MP;CANELONES;Pediatría;0
MP;CANELONES;Gine;0
MP;CANELONES;AE;0
MP;CANELONES;LE;0
MP;CERRO LARGO;MG;0
MP;CERRO LARGO;MFYC;0
MP;CERRO LARGO;Pediatría;0
MP;CERRO LARGO;Gine;0
MP;CERRO LARGO;AE;0
MP;CERRO LARGO;LE;0
MP;COLONIA;MG;0
MP;COLONIA;MFYC;0
MP;COLONIA;Pediatría;0
MP;COLONIA;Gine;0
MP;COLONIA;AE;0
MP;COLONIA;LE;0
MP;DURAZNO;MG;0
MP;DURAZNO;MFYC;0
MP;DURAZNO;Pediatría;0
MP;DURAZNO;Gine;0
MP;DURAZNO;AE;0
MP;DURAZNO;LE;0
MP;FLORES;MG;0
MP;FLORES;MFYC;0
MP;FLORES;Pediatría;0
MP;FLORES;Gine;0
MP;FLORES;AE;0
MP;FLORES;LE;0
MP;FLORIDA;MG;0
MP;FLORIDA;MFYC;0
MP;FLORIDA;Pediatría;0
MP;FLORIDA;Gine;0
MP;FLORIDA;AE;0
MP;FLORIDA;LE;0
MP;LAVALLEJA;MG;0
MP;LAVALLEJA;MFYC;0
MP;LAVALLEJA;Pediatría;0
MP;LAVALLEJA;Gine;0
MP;LAVALLEJA;AE;0
MP;LAVALLEJA;LE;0
MP;MALDONADO;MG;0
MP;MALDONADO;MFYC;0
MP;MALDONADO;Pediatría;0
MP;MALDONADO;Gine;0
MP;MALDONADO;AE;0
MP;MALDONADO;LE;0
MP;PAYSANDÚ;MG;0
MP;PAYSANDÚ;MFYC;0
MP;PAYSANDÚ;Pediatría;0
MP;PAYSANDÚ;Gine;0
MP;PAYSANDÚ;AE;0
MP;PAYSANDÚ;LE;0
MP;RÍO NEGRO;MG;0
MP;RÍO NEGRO;MFYC;0
MP;RÍO NEGRO;Pediatría;0
MP;RÍO NEGRO;Gine;0
MP;RÍO NEGRO;AE;0
MP;RÍO NEGRO;LE;0
MP;RIVERA;MG;0
MP;RIVERA;MFYC;0
MP;RIVERA;Pediatría;0
MP;RIVERA;Gine;0
MP;RIVERA;AE;0
MP;RIVERA;LE;0
MP;ROCHA;MG;0
MP;ROCHA;MFYC;0
MP;ROCHA;Pediatría;0
MP;ROCHA;Gine;0
MP;ROCHA;AE;0
MP;ROCHA;LE;0
MP;SALTO;MG;0
MP;SALTO;MFYC;0
MP;SALTO;Pediatría;0
MP;SALTO;Gine;0
MP;SALTO;AE;0
MP;SALTO;LE;0
MP;SAN JOSÉ;MG;0
MP;SAN JOSÉ;MFYC;0
MP;SAN JOSÉ;Pediatría;0
MP;SAN JOSÉ;Gine;0
MP;SAN JOSÉ;AE;0
MP;SAN JOSÉ;LE;0
MP;SORIANO;MG;0
MP;SORIANO;MFYC;0
MP;SORIANO;Pediatría;0
MP;SORIANO;Gine;0
MP;SORIANO;AE;0
MP;SORIANO;LE;0
MP;TACUAREMBÓ;MG;0
MP;TACUAREMBÓ;MFYC;0
MP;TACUAREMBÓ;Pediatría;0
MP;TACUAREMBÓ;Gine;0
MP;TACUAREMBÓ;AE;0
MP;TACUAREMBÓ;LE;0
MP;TREINTA Y TRES;MG;0
MP;TREINTA Y TRES;MFYC;0
MP;TREINTA Y TRES;Pediatría;0
MP;TREINTA Y TRES;Gine;0
MP;TREINTA Y TRES;AE;0
MP;TREINTA Y TRES;LE;0
SEGURO AMERICANO;MONTEVIDEO;MG;2.70
SEGURO AMERICANO;MONTEVIDEO;MFYC;0
SEGURO AMERICANO;MONTEVIDEO;Pediatría;0.03
SEGURO AMERICANO;MONTEVIDEO;Gine;0.03
SEGURO AMERICANO;MONTEVIDEO;AE;18.15
SEGURO AMERICANO;MONTEVIDEO;LE;0.02
SEGURO AMERICANO;ARTIGAS;MG;0
SEGURO AMERICANO;ARTIGAS;MFYC;0
SEGURO AMERICANO;ARTIGAS;Pediatría;0
SEGURO AMERICANO;ARTIGAS;Gine;0
SEGURO AMERICANO;ARTIGAS;AE;0
SEGURO AMERICANO;ARTIGAS;LE;0
SEGURO AMERICANO;CANELONES;MG;0
SEGURO AMERICANO;CANELONES;MFYC;0
SEGURO AMERICANO;CANELONES;Pediatría;0
SEGURO AMERICANO;CANELONES;Gine;0
SEGURO AMERICANO;CANELONES;AE;0
SEGURO AMERICANO;CANELONES;LE;0
SEGURO AMERICANO;CERRO LARGO;MG;0
SEGURO AMERICANO;CERRO LARGO;MFYC;0
SEGURO AMERICANO;CERRO LARGO;Pediatría;0
SEGURO AMERICANO;CERRO LARGO;Gine;0
SEGURO AMERICANO;CERRO LARGO;AE;0
SEGURO AMERICANO;CERRO LARGO;LE;0
SEGURO AMERICANO;COLONIA;MG;0
SEGURO AMERICANO;COLONIA;MFYC;0
SEGURO AMERICANO;COLONIA;Pediatría;0
SEGURO AMERICANO;COLONIA;Gine;0
SEGURO AMERICANO;COLONIA;AE;0
SEGURO AMERICANO;COLONIA;LE;0
SEGURO AMERICANO;DURAZNO;MG;0
SEGURO AMERICANO;DURAZNO;MFYC;0
SEGURO AMERICANO;DURAZNO;Pediatría;0
SEGURO AMERICANO;DURAZNO;Gine;0
SEGURO AMERICANO;DURAZNO;AE;0
SEGURO AMERICANO;DURAZNO;LE;0
SEGURO AMERICANO;FLORES;MG;0
SEGURO AMERICANO;FLORES;MFYC;0
SEGURO AMERICANO;FLORES;Pediatría;0
SEGURO AMERICANO;FLORES;Gine;0
SEGURO AMERICANO;FLORES;AE;0
SEGURO AMERICANO;FLORES;LE;0
SEGURO AMERICANO;FLORIDA;MG;0
SEGURO AMERICANO;FLORIDA;MFYC;0
SEGURO AMERICANO;FLORIDA;Pediatría;0
SEGURO AMERICANO;FLORIDA;Gine;0
SEGURO AMERICANO;FLORIDA;AE;0
SEGURO AMERICANO;FLORIDA;LE;0
SEGURO AMERICANO;LAVALLEJA;MG;0
SEGURO AMERICANO;LAVALLEJA;MFYC;0
SEGURO AMERICANO;LAVALLEJA;Pediatría;0
SEGURO AMERICANO;LAVALLEJA;Gine;0
SEGURO AMERICANO;LAVALLEJA;AE;0
SEGURO AMERICANO;LAVALLEJA;LE;0
SEGURO AMERICANO;MALDONADO;MG;0
SEGURO AMERICANO;MALDONADO;MFYC;0
SEGURO AMERICANO;MALDONADO;Pediatría;0
SEGURO AMERICANO;MALDONADO;Gine;0
SEGURO AMERICANO;MALDONADO;AE;0
SEGURO AMERICANO;MALDONADO;LE;0
SEGURO AMERICANO;PAYSANDÚ;MG;0
SEGURO AMERICANO;PAYSANDÚ;MFYC;0
SEGURO AMERICANO;PAYSANDÚ;Pediatría;0
SEGURO AMERICANO;PAYSANDÚ;Gine;0
SEGURO AMERICANO;PAYSANDÚ;AE;0
SEGURO AMERICANO;PAYSANDÚ;LE;0
SEGURO AMERICANO;RÍO NEGRO;MG;0
SEGURO AMERICANO;RÍO NEGRO;MFYC;0
SEGURO AMERICANO;RÍO NEGRO;Pediatría;0
SEGURO AMERICANO;RÍO NEGRO;Gine;0
SEGURO AMERICANO;RÍO NEGRO;AE;0
SEGURO AMERICANO;RÍO NEGRO;LE;0
SEGURO AMERICANO;RIVERA;MG;0
SEGURO AMERICANO;RIVERA;MFYC;0
SEGURO AMERICANO;RIVERA;Pediatría;0
SEGURO AMERICANO;RIVERA;Gine;0
SEGURO AMERICANO;RIVERA;AE;0
SEGURO AMERICANO;RIVERA;LE;0
SEGURO AMERICANO;ROCHA;MG;0
SEGURO AMERICANO;ROCHA;MFYC;0
SEGURO AMERICANO;ROCHA;Pediatría;0
SEGURO AMERICANO;ROCHA;Gine;0
SEGURO AMERICANO;ROCHA;AE;0
SEGURO AMERICANO;ROCHA;LE;0
SEGURO AMERICANO;SALTO;MG;0
SEGURO AMERICANO;SALTO;MFYC;0
SEGURO AMERICANO;SALTO;Pediatría;0
SEGURO AMERICANO;SALTO;Gine;0
SEGURO AMERICANO;SALTO;AE;0
SEGURO AMERICANO;SALTO;LE;0
