Institución;Departamento;Especialidad;Valor
AMSJ;ROCHA;PSICOTERAPIA PSICOANALÍTICA;0.00
AMSJ;ROCHA;PSIQUIATRÍA;0.00
AMSJ;ROCHA;PSIQUIATRÍA PEDIÁTRICA;0.00
AMSJ;ROCHA;REUMATOLOGÍA;0.00
AMSJ;ROCHA;UROLOGÍA;0.00
AMSJ;ROCHA;UROLOGÍA PEDIÁTRICA;0.00
AMSJ;ROCHA;FISIOTERAPÍA;0.00
AMSJ;ROCHA;FONOAUDIOLOGÍA;0.00
AMSJ;ROCHA;NUTRICIÓN;0.00
AMSJ;ROCHA;PSICOLOGÍA;0.00
AMSJ;ROCHA;PSICOMOTRICIDAD;0.00
AMSJ;ROCHA;PSICOPEDAGOGÍA;0.00
AMSJ;ROCHA;TRABAJO SOCIAL;0.00
AMSJ;ROCHA;OBSTETRA PARTERA;0.00
AMSJ;SALTO;MEDICINA GENERAL;0.00
AMSJ;SALTO;ODONTOLOGÍA;0.00
AMSJ;SALTO;ALERGOLOGÍA;0.00
AMSJ;SALTO;ANESTESIOLOGÍA;0.00
AMSJ;SALTO;CARDIOLOGÍA;0.00
AMSJ;SALTO;CARDIOLOGÍA PEDIÁTRICA;0.00
AMSJ;SALTO;CIRUGÍA GENERAL;0.00
AMSJ;SALTO;CIRUGÍA CARDÍACA;0.00
AMSJ;SALTO;CIRUGÍA DE TORAX;0.00
AMSJ;SALTO;CIRUGÍA PEDIÁTRICA;0.00
AMSJ;SALTO;CIRUGÍA PLÁSTICA;0.00
AMSJ;SALTO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
AMSJ;SALTO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
AMSJ;SALTO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
AMSJ;SALTO;DERMATOLOGÍA;0.00
AMSJ;SALTO;DIABETOLOGÍA;0.00
AMSJ;SALTO;ENDOCRINOLOGÍA;0.00
AMSJ;SALTO;ENDOSCOPÍA DIGESTIVA;0.00
AMSJ;SALTO;ENFERMEDADES INFECCIOSAS;0.00
AMSJ;SALTO;FISIATRÍA;0.00
AMSJ;SALTO;GASTROENTEROLOGÍA;0.00
AMSJ;SALTO;GERIATRÍA;0.00
AMSJ;SALTO;GINECOTOCOLOGÍA;0.00
AMSJ;SALTO;HEMATOLOGÍA;0.00
AMSJ;SALTO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
AMSJ;SALTO;MEDICINA INTENSIVA;0.00
AMSJ;SALTO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
AMSJ;SALTO;MEDICINA INTERNA;0.00
AMSJ;SALTO;NEFROLOGÍA;0.00
AMSJ;SALTO;NEFROLOGÍA PEDIÁTRICA;0.00
AMSJ;SALTO;NEONATOLOGÍA;0.00
AMSJ;SALTO;NEUMOLOGÍA;0.00
AMSJ;SALTO;NEUMOLOGÍA PEDIÁTRICA;0.00
AMSJ;SALTO;NEUROCIRUGÍA;0.00
AMSJ;SALTO;NEUROLOGÍA;0.00
AMSJ;SALTO;NEUROPEDIATRÍA;0.00
AMSJ;SALTO;OFTALMOLOGÍA;0.00
AMSJ;SALTO;ONCOLOGÍA MÉDICA;0.00
AMSJ;SALTO;ONCOLOGÍA RADIOTERÁPICA;0.00
AMSJ;SALTO;TRAUMATOLOGÍA;0.00
AMSJ;SALTO;OTORRINOLARINGOLOGÍA;0.00
AMSJ;SALTO;PEDIATRÍA;0.00
AMSJ;SALTO;PSICOTERAPIA PSICOANALÍTICA;0.00
AMSJ;SALTO;PSIQUIATRÍA;0.00
AMSJ;SALTO;PSIQUIATRÍA PEDIÁTRICA;0.00
AMSJ;SALTO;REUMATOLOGÍA;0.00
AMSJ;SALTO;UROLOGÍA;0.00
AMSJ;SALTO;UROLOGÍA PEDIÁTRICA;0.00
AMSJ;SALTO;FISIOTERAPÍA;0.00
AMSJ;SALTO;FONOAUDIOLOGÍA;0.00
AMSJ;SALTO;NUTRICIÓN;0.00
AMSJ;SALTO;PSICOLOGÍA;0.00
AMSJ;SALTO;PSICOMOTRICIDAD;0.00
AMSJ;SALTO;PSICOPEDAGOGÍA;0.00
AMSJ;SALTO;TRABAJO SOCIAL;0.00
AMSJ;SALTO;OBSTETRA PARTERA;0.00
AMSJ;SAN JOSÉ;MEDICINA GENERAL;9.39
AMSJ;SAN JOSÉ;ODONTOLOGÍA;0.00
AMSJ;SAN JOSÉ;ALERGOLOGÍA;0.03
AMSJ;SAN JOSÉ;ANESTESIOLOGÍA;0.67
AMSJ;SAN JOSÉ;CARDIOLOGÍA;0.83
AMSJ;SAN JOSÉ;CARDIOLOGÍA PEDIÁTRICA;0.00
AMSJ;SAN JOSÉ;CIRUGÍA GENERAL;1.11
AMSJ;SAN JOSÉ;CIRUGÍA CARDÍACA;0.00
AMSJ;SAN JOSÉ;CIRUGÍA DE TORAX;0.00
AMSJ;SAN JOSÉ;CIRUGÍA PEDIÁTRICA;0.00
AMSJ;SAN JOSÉ;CIRUGÍA PLÁSTICA;0.26
AMSJ;SAN JOSÉ;CIRUGÍA VASCULAR PERIFÉRICA;0.01
AMSJ;SAN JOSÉ;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
AMSJ;SAN JOSÉ;CUIDADOS PALIATIVOS DEL ADULTO;0.04
AMSJ;SAN JOSÉ;DERMATOLOGÍA;0.27
AMSJ;SAN JOSÉ;DIABETOLOGÍA;0.00
AMSJ;SAN JOSÉ;ENDOCRINOLOGÍA;0.18
AMSJ;SAN JOSÉ;ENDOSCOPÍA DIGESTIVA;0.00
AMSJ;SAN JOSÉ;ENFERMEDADES INFECCIOSAS;0.23
AMSJ;SAN JOSÉ;FISIATRÍA;0.09
AMSJ;SAN JOSÉ;GASTROENTEROLOGÍA;0.58
AMSJ;SAN JOSÉ;GERIATRÍA;0.00
AMSJ;SAN JOSÉ;GINECOTOCOLOGÍA;3.37
AMSJ;SAN JOSÉ;HEMATOLOGÍA;0.07
AMSJ;SAN JOSÉ;MEDICINA FAMILIAR Y COMUNITARIA;0.19
AMSJ;SAN JOSÉ;MEDICINA INTENSIVA;2.06
AMSJ;SAN JOSÉ;MEDICINA INTENSIVA PEDIÁTRICA;0.00
AMSJ;SAN JOSÉ;MEDICINA INTERNA;1.99
AMSJ;SAN JOSÉ;NEFROLOGÍA;0.32
AMSJ;SAN JOSÉ;NEFROLOGÍA PEDIÁTRICA;0.00
AMSJ;SAN JOSÉ;NEONATOLOGÍA;258.15
AMSJ;SAN JOSÉ;NEUMOLOGÍA;0.23
AMSJ;SAN JOSÉ;NEUMOLOGÍA PEDIÁTRICA;0.00
AMSJ;SAN JOSÉ;NEUROCIRUGÍA;0.00
AMSJ;SAN JOSÉ;NEUROLOGÍA;0.14
AMSJ;SAN JOSÉ;NEUROPEDIATRÍA;0.11
AMSJ;SAN JOSÉ;OFTALMOLOGÍA;0.60
AMSJ;SAN JOSÉ;ONCOLOGÍA MÉDICA;0.18
AMSJ;SAN JOSÉ;ONCOLOGÍA RADIOTERÁPICA;0.00
AMSJ;SAN JOSÉ;TRAUMATOLOGÍA;0.51
AMSJ;SAN JOSÉ;OTORRINOLARINGOLOGÍA;0.35
AMSJ;SAN JOSÉ;PEDIATRÍA;12.01
AMSJ;SAN JOSÉ;PSICOTERAPIA PSICOANALÍTICA;0.00
AMSJ;SAN JOSÉ;PSIQUIATRÍA;0.84
AMSJ;SAN JOSÉ;PSIQUIATRÍA PEDIÁTRICA;0.18
AMSJ;SAN JOSÉ;REUMATOLOGÍA;0.31
AMSJ;SAN JOSÉ;UROLOGÍA;0.43
AMSJ;SAN JOSÉ;UROLOGÍA PEDIÁTRICA;0.00
AMSJ;SAN JOSÉ;FISIOTERAPÍA;0.29
AMSJ;SAN JOSÉ;FONOAUDIOLOGÍA;0.00
AMSJ;SAN JOSÉ;NUTRICIÓN;0.99
AMSJ;SAN JOSÉ;PSICOLOGÍA;0.64
AMSJ;SAN JOSÉ;PSICOMOTRICIDAD;0.00
AMSJ;SAN JOSÉ;PSICOPEDAGOGÍA;0.00
AMSJ;SAN JOSÉ;TRABAJO SOCIAL;0.30
AMSJ;SAN JOSÉ;OBSTETRA PARTERA;2.67
AMSJ;SORIANO;MEDICINA GENERAL;0.00
AMSJ;SORIANO;ODONTOLOGÍA;0.00
AMSJ;SORIANO;ALERGOLOGÍA;0.00
AMSJ;SORIANO;ANESTESIOLOGÍA;0.00
AMSJ;SORIANO;CARDIOLOGÍA;0.00
AMSJ;SORIANO;CARDIOLOGÍA PEDIÁTRICA;0.00
AMSJ;SORIANO;CIRUGÍA GENERAL;0.00
AMSJ;SORIANO;CIRUGÍA CARDÍACA;0.00
AMSJ;SORIANO;CIRUGÍA DE TORAX;0.00
AMSJ;SORIANO;CIRUGÍA PEDIÁTRICA;0.00
AMSJ;SORIANO;CIRUGÍA PLÁSTICA;0.00
AMSJ;SORIANO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
AMSJ;SORIANO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
AMSJ;SORIANO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
AMSJ;SORIANO;DERMATOLOGÍA;0.00
AMSJ;SORIANO;DIABETOLOGÍA;0.00
AMSJ;SORIANO;ENDOCRINOLOGÍA;0.00
AMSJ;SORIANO;ENDOSCOPÍA DIGESTIVA;0.00
AMSJ;SORIANO;ENFERMEDADES INFECCIOSAS;0.00
AMSJ;SORIANO;FISIATRÍA;0.00
AMSJ;SORIANO;GASTROENTEROLOGÍA;0.00
AMSJ;SORIANO;GERIATRÍA;0.00
AMSJ;SORIANO;GINECOTOCOLOGÍA;0.00
AMSJ;SORIANO;HEMATOLOGÍA;0.00
AMSJ;SORIANO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
AMSJ;SORIANO;MEDICINA INTENSIVA;0.00
AMSJ;SORIANO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
AMSJ;SORIANO;MEDICINA INTERNA;0.00
AMSJ;SORIANO;NEFROLOGÍA;0.00
AMSJ;SORIANO;NEFROLOGÍA PEDIÁTRICA;0.00
AMSJ;SORIANO;NEONATOLOGÍA;0.00
AMSJ;SORIANO;NEUMOLOGÍA;0.00
AMSJ;SORIANO;NEUMOLOGÍA PEDIÁTRICA;0.00
AMSJ;SORIANO;NEUROCIRUGÍA;0.00
AMSJ;SORIANO;NEUROLOGÍA;0.00
AMSJ;SORIANO;NEUROPEDIATRÍA;0.00
AMSJ;SORIANO;OFTALMOLOGÍA;0.00
AMSJ;SORIANO;ONCOLOGÍA MÉDICA;0.00
AMSJ;SORIANO;ONCOLOGÍA RADIOTERÁPICA;0.00
AMSJ;SORIANO;TRAUMATOLOGÍA;0.00
AMSJ;SORIANO;OTORRINOLARINGOLOGÍA;0.00
AMSJ;SORIANO;PEDIATRÍA;0.00
AMSJ;SORIANO;PSICOTERAPIA PSICOANALÍTICA;0.00
AMSJ;SORIANO;PSIQUIATRÍA;0.00
AMSJ;SORIANO;PSIQUIATRÍA PEDIÁTRICA;0.00
AMSJ;SORIANO;REUMATOLOGÍA;0.00
AMSJ;SORIANO;UROLOGÍA;0.00
AMSJ;SORIANO;UROLOGÍA PEDIÁTRICA;0.00
AMSJ;SORIANO;FISIOTERAPÍA;0.00
AMSJ;SORIANO;FONOAUDIOLOGÍA;0.00
AMSJ;SORIANO;NUTRICIÓN;0.00
AMSJ;SORIANO;PSICOLOGÍA;0.00
AMSJ;SORIANO;PSICOMOTRICIDAD;0.00
AMSJ;SORIANO;PSICOPEDAGOGÍA;0.00
AMSJ;SORIANO;TRABAJO SOCIAL;0.00
AMSJ;SORIANO;OBSTETRA PARTERA;0.00
AMSJ;TACUAREMBÓ;MEDICINA GENERAL;0.00
AMSJ;TACUAREMBÓ;ODONTOLOGÍA;0.00
AMSJ;TACUAREMBÓ;ALERGOLOGÍA;0.00
AMSJ;TACUAREMBÓ;ANESTESIOLOGÍA;0.00
AMSJ;TACUAREMBÓ;CARDIOLOGÍA;0.00
AMSJ;TACUAREMBÓ;CARDIOLOGÍA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA GENERAL;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA CARDÍACA;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA DE TORAX;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA PLÁSTICA;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA VASCULAR PERIFÉRICA;0.00
AMSJ;TACUAREMBÓ;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
AMSJ;TACUAREMBÓ;CUIDADOS PALIATIVOS DEL ADULTO;0.00
AMSJ;TACUAREMBÓ;DERMATOLOGÍA;0.00
AMSJ;TACUAREMBÓ;DIABETOLOGÍA;0.00
AMSJ;TACUAREMBÓ;ENDOCRINOLOGÍA;0.00
AMSJ;TACUAREMBÓ;ENDOSCOPÍA DIGESTIVA;0.00
AMSJ;TACUAREMBÓ;ENFERMEDADES INFECCIOSAS;0.00
AMSJ;TACUAREMBÓ;FISIATRÍA;0.00
AMSJ;TACUAREMBÓ;GASTROENTEROLOGÍA;0.00
AMSJ;TACUAREMBÓ;GERIATRÍA;0.00
AMSJ;TACUAREMBÓ;GINECOTOCOLOGÍA;0.00
AMSJ;TACUAREMBÓ;HEMATOLOGÍA;0.00
AMSJ;TACUAREMBÓ;MEDICINA FAMILIAR Y COMUNITARIA;0.00
AMSJ;TACUAREMBÓ;MEDICINA INTENSIVA;0.00
AMSJ;TACUAREMBÓ;MEDICINA INTENSIVA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;MEDICINA INTERNA;0.00
AMSJ;TACUAREMBÓ;NEFROLOGÍA;0.00
AMSJ;TACUAREMBÓ;NEFROLOGÍA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;NEONATOLOGÍA;0.00
AMSJ;TACUAREMBÓ;NEUMOLOGÍA;0.00
AMSJ;TACUAREMBÓ;NEUMOLOGÍA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;NEUROCIRUGÍA;0.00
AMSJ;TACUAREMBÓ;NEUROLOGÍA;0.00
AMSJ;TACUAREMBÓ;NEUROPEDIATRÍA;0.00
AMSJ;TACUAREMBÓ;OFTALMOLOGÍA;0.00
AMSJ;TACUAREMBÓ;ONCOLOGÍA MÉDICA;0.00
AMSJ;TACUAREMBÓ;ONCOLOGÍA RADIOTERÁPICA;0.00
AMSJ;TACUAREMBÓ;TRAUMATOLOGÍA;0.00
AMSJ;TACUAREMBÓ;OTORRINOLARINGOLOGÍA;0.00
AMSJ;TACUAREMBÓ;PEDIATRÍA;0.00
AMSJ;TACUAREMBÓ;PSICOTERAPIA PSICOANALÍTICA;0.00
AMSJ;TACUAREMBÓ;PSIQUIATRÍA;0.00
AMSJ;TACUAREMBÓ;PSIQUIATRÍA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;REUMATOLOGÍA;0.00
AMSJ;TACUAREMBÓ;UROLOGÍA;0.00
AMSJ;TACUAREMBÓ;UROLOGÍA PEDIÁTRICA;0.00
AMSJ;TACUAREMBÓ;FISIOTERAPÍA;0.00
AMSJ;TACUAREMBÓ;FONOAUDIOLOGÍA;0.00
AMSJ;TACUAREMBÓ;NUTRICIÓN;0.00
AMSJ;TACUAREMBÓ;PSICOLOGÍA;0.00
AMSJ;TACUAREMBÓ;PSICOMOTRICIDAD;0.00
AMSJ;TACUAREMBÓ;PSICOPEDAGOGÍA;0.00
AMSJ;TACUAREMBÓ;TRABAJO SOCIAL;0.00
AMSJ;TACUAREMBÓ;OBSTETRA PARTERA;0.00
AMSJ;TREINTA Y TRES;MEDICINA GENERAL;0.00
AMSJ;TREINTA Y TRES;ODONTOLOGÍA;0.00
AMSJ;TREINTA Y TRES;ALERGOLOGÍA;0.00
AMSJ;TREINTA Y TRES;ANESTESIOLOGÍA;0.00
AMSJ;TREINTA Y TRES;CARDIOLOGÍA;0.00
AMSJ;TREINTA Y TRES;CARDIOLOGÍA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA GENERAL;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA CARDÍACA;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA DE TORAX;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA PLÁSTICA;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA VASCULAR PERIFÉRICA;0.00
AMSJ;TREINTA Y TRES;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
AMSJ;TREINTA Y TRES;CUIDADOS PALIATIVOS DEL ADULTO;0.00
AMSJ;TREINTA Y TRES;DERMATOLOGÍA;0.00
AMSJ;TREINTA Y TRES;DIABETOLOGÍA;0.00
AMSJ;TREINTA Y TRES;ENDOCRINOLOGÍA;0.00
AMSJ;TREINTA Y TRES;ENDOSCOPÍA DIGESTIVA;0.00
AMSJ;TREINTA Y TRES;ENFERMEDADES INFECCIOSAS;0.00
AMSJ;TREINTA Y TRES;FISIATRÍA;0.00
AMSJ;TREINTA Y TRES;GASTROENTEROLOGÍA;0.00
AMSJ;TREINTA Y TRES;GERIATRÍA;0.00
AMSJ;TREINTA Y TRES;GINECOTOCOLOGÍA;0.00
AMSJ;TREINTA Y TRES;HEMATOLOGÍA;0.00
AMSJ;TREINTA Y TRES;MEDICINA FAMILIAR Y COMUNITARIA;0.00
AMSJ;TREINTA Y TRES;MEDICINA INTENSIVA;0.00
AMSJ;TREINTA Y TRES;MEDICINA INTENSIVA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;MEDICINA INTERNA;0.00
AMSJ;TREINTA Y TRES;NEFROLOGÍA;0.00
AMSJ;TREINTA Y TRES;NEFROLOGÍA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;NEONATOLOGÍA;0.00
AMSJ;TREINTA Y TRES;NEUMOLOGÍA;0.00
AMSJ;TREINTA Y TRES;NEUMOLOGÍA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;NEUROCIRUGÍA;0.00
AMSJ;TREINTA Y TRES;NEUROLOGÍA;0.00
AMSJ;TREINTA Y TRES;NEUROPEDIATRÍA;0.00
AMSJ;TREINTA Y TRES;OFTALMOLOGÍA;0.00
AMSJ;TREINTA Y TRES;ONCOLOGÍA MÉDICA;0.00
AMSJ;TREINTA Y TRES;ONCOLOGÍA RADIOTERÁPICA;0.00
AMSJ;TREINTA Y TRES;TRAUMATOLOGÍA;0.00
AMSJ;TREINTA Y TRES;OTORRINOLARINGOLOGÍA;0.00
AMSJ;TREINTA Y TRES;PEDIATRÍA;0.00
AMSJ;TREINTA Y TRES;PSICOTERAPIA PSICOANALÍTICA;0.00
AMSJ;TREINTA Y TRES;PSIQUIATRÍA;0.00
AMSJ;TREINTA Y TRES;PSIQUIATRÍA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;REUMATOLOGÍA;0.00
AMSJ;TREINTA Y TRES;UROLOGÍA;0.00
AMSJ;TREINTA Y TRES;UROLOGÍA PEDIÁTRICA;0.00
AMSJ;TREINTA Y TRES;FISIOTERAPÍA;0.00
AMSJ;TREINTA Y TRES;FONOAUDIOLOGÍA;0.00
AMSJ;TREINTA Y TRES;NUTRICIÓN;0.00
AMSJ;TREINTA Y TRES;PSICOLOGÍA;0.00
AMSJ;TREINTA Y TRES;PSICOMOTRICIDAD;0.00
AMSJ;TREINTA Y TRES;PSICOPEDAGOGÍA;0.00
AMSJ;TREINTA Y TRES;TRABAJO SOCIAL;0.00
AMSJ;TREINTA Y TRES;OBSTETRA PARTERA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;MEDICINA GENERAL;13.86
ASOCIACION ESPAÑOLA;MONTEVIDEO;ODONTOLOGÍA;0.68
ASOCIACION ESPAÑOLA;MONTEVIDEO;ALERGOLOGÍA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;ANESTESIOLOGÍA;2.18
ASOCIACION ESPAÑOLA;MONTEVIDEO;CARDIOLOGÍA;1.36
ASOCIACION ESPAÑOLA;MONTEVIDEO;CARDIOLOGÍA PEDIÁTRICA;0.94
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA GENERAL;3.52
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA CARDÍACA;0.01
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA DE TORAX;0.32
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA PEDIÁTRICA;1.48
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA PLÁSTICA;0.30
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA VASCULAR PERIFÉRICA;0.40
ASOCIACION ESPAÑOLA;MONTEVIDEO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;CUIDADOS PALIATIVOS DEL ADULTO;0.01
ASOCIACION ESPAÑOLA;MONTEVIDEO;DERMATOLOGÍA;0.56
ASOCIACION ESPAÑOLA;MONTEVIDEO;DIABETOLOGÍA;0.29
ASOCIACION ESPAÑOLA;MONTEVIDEO;ENDOCRINOLOGÍA;0.35
ASOCIACION ESPAÑOLA;MONTEVIDEO;ENDOSCOPÍA DIGESTIVA;0.09
ASOCIACION ESPAÑOLA;MONTEVIDEO;ENFERMEDADES INFECCIOSAS;0.10
ASOCIACION ESPAÑOLA;MONTEVIDEO;FISIATRÍA;0.18
ASOCIACION ESPAÑOLA;MONTEVIDEO;GASTROENTEROLOGÍA;0.50
ASOCIACION ESPAÑOLA;MONTEVIDEO;GERIATRÍA;0.53
ASOCIACION ESPAÑOLA;MONTEVIDEO;GINECOTOCOLOGÍA;3.99
ASOCIACION ESPAÑOLA;MONTEVIDEO;HEMATOLOGÍA;0.32
ASOCIACION ESPAÑOLA;MONTEVIDEO;MEDICINA FAMILIAR Y COMUNITARIA;0.01
ASOCIACION ESPAÑOLA;MONTEVIDEO;MEDICINA INTENSIVA;3.45
ASOCIACION ESPAÑOLA;MONTEVIDEO;MEDICINA INTENSIVA PEDIÁTRICA;3.12
ASOCIACION ESPAÑOLA;MONTEVIDEO;MEDICINA INTERNA;2.06
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEFROLOGÍA;0.50
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEFROLOGÍA PEDIÁTRICA;0.15
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEONATOLOGÍA;124.90
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEUMOLOGÍA;0.42
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEUMOLOGÍA PEDIÁTRICA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEUROCIRUGÍA;0.30
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEUROLOGÍA;0.67
ASOCIACION ESPAÑOLA;MONTEVIDEO;NEUROPEDIATRÍA;1.86
ASOCIACION ESPAÑOLA;MONTEVIDEO;OFTALMOLOGÍA;0.66
ASOCIACION ESPAÑOLA;MONTEVIDEO;ONCOLOGÍA MÉDICA;0.44
ASOCIACION ESPAÑOLA;MONTEVIDEO;ONCOLOGÍA RADIOTERÁPICA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;TRAUMATOLOGÍA;1.74
ASOCIACION ESPAÑOLA;MONTEVIDEO;OTORRINOLARINGOLOGÍA;0.21
ASOCIACION ESPAÑOLA;MONTEVIDEO;PEDIATRÍA;17.11
ASOCIACION ESPAÑOLA;MONTEVIDEO;PSICOTERAPIA PSICOANALÍTICA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;PSIQUIATRÍA;0.70
ASOCIACION ESPAÑOLA;MONTEVIDEO;PSIQUIATRÍA PEDIÁTRICA;2.64
ASOCIACION ESPAÑOLA;MONTEVIDEO;REUMATOLOGÍA;0.18
ASOCIACION ESPAÑOLA;MONTEVIDEO;UROLOGÍA;0.88
ASOCIACION ESPAÑOLA;MONTEVIDEO;UROLOGÍA PEDIÁTRICA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;FISIOTERAPÍA;3.46
ASOCIACION ESPAÑOLA;MONTEVIDEO;FONOAUDIOLOGÍA;0.63
ASOCIACION ESPAÑOLA;MONTEVIDEO;NUTRICIÓN;3.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;PSICOLOGÍA;2.40
ASOCIACION ESPAÑOLA;MONTEVIDEO;PSICOMOTRICIDAD;0.03
ASOCIACION ESPAÑOLA;MONTEVIDEO;PSICOPEDAGOGÍA;0.00
ASOCIACION ESPAÑOLA;MONTEVIDEO;TRABAJO SOCIAL;0.15
ASOCIACION ESPAÑOLA;MONTEVIDEO;OBSTETRA PARTERA;1.00
ASOCIACION ESPAÑOLA;ARTIGAS;MEDICINA GENERAL;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;ODONTOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;ALERGOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;ANESTESIOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CARDIOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CARDIOLOGÍA PEDIÁTRICA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA GENERAL;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA CARDÍACA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA DE TORAX;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA PEDIÁTRICA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA PLÁSTICA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA VASCULAR PERIFÉRICA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;CUIDADOS PALIATIVOS DEL ADULTO;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;DERMATOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;DIABETOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;ENDOCRINOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;ENDOSCOPÍA DIGESTIVA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;ENFERMEDADES INFECCIOSAS;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;FISIATRÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;GASTROENTEROLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;GERIATRÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;GINECOTOCOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;HEMATOLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;MEDICINA FAMILIAR Y COMUNITARIA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;MEDICINA INTENSIVA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;MEDICINA INTENSIVA PEDIÁTRICA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;MEDICINA INTERNA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;NEFROLOGÍA;0.00
ASOCIACION ESPAÑOLA;ARTIGAS;NEFROLOGÍA PEDIÁTRICA;0.00
