id_institucion;Direccion ;Departamento ;localidad;nivel;Servicio de Urgencia;Alergista    Si/No;Anestesiología Si/No;Cardiología Si/No;Cirugía  Si/No;Cirugía Reparadora Si/No;Cirugía Vascular Si/No;Deportología Si/No;Dermatología Si/No;Endocrinolgía Si/No;Fisiatría Si/No;Gastroenterología Si/No;Geriatría Si/No;Ginecología Si/No;Hematología Si/No;Infectología Si/No;Medicina General Si/No;Medicina Interna Si/No;Medicina Intensiva Si/No;Nefrología Si/No;Neonatología Si/No;Neumología Si/No;Neurocirugía Si/No;Neurología Si/No;Neuropediatría Si/No;Odontología Si/No;Oncología Si/No;Otorrinolaringología Si/No;Pediatría Si/No;Psiquiatría Si/No;Psiquiatría Infantil Si/No;Reumatología Si/No;Traumatología Si/No;Urología Si/No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;CENTRO DE SALUD J. ROYOL - AVDA. LIBANO ;RIVERA;;CENTRO DE SALUD;no;no;no;no;no;no;no;no;no;no;no;no;no;si;1;no;no;no;no;si;1;si;1;si;3;no;no;no;no;si;15;no;no;no;no;no;no;si;1;no;no;no;no;no;no;no;no;si;5;no;no;no;no;si;5;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;CENTRO DE SALUD RIVERA CHICO - AVDA. 1825 531;RIVERA;;CENTRO DE SALUD;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;si;12;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA ARRIERA - CAMINO VECINAL ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA ARROYO BLANCO - PUEBLO ARROYO BLANCO ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA CARPINTERIA DE YAGUARI - CAMINO VECINAL ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA CERRILLADA - CERRILLADA ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;Frecuencia mensual
9000;"POLICLÍNICA CERRO PELADO - RUTA 27; CERRO PELADO";RIVERA;CERRO PELADO;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;4;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;Frecuencia mensual
9000;POLICLÍNICA CORONILLA - CAMINO VECINAL ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA CURTICEIRAS - RUTA 5 KM 490;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA LA CALERA - RUTA 28 LA CALERA ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA LA PALMA - LUNAREJO - ESCUELA 22 ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA LA PEDRERA - RUTA 26 KM 12;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;8;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;1;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;POLICLÍNICA LA PUENTE - ESCUELA 107 ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;2;no;no;no;no;no;no;no;no;no;no;Frecuencia mensual
9000;POLICLÍNICA LAGOS DEL NORTE - RUTA 27 KM 7;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA LAGUNON - CHASQUE DE LOS SANTOS ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;4;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;si;2;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;POLICLÍNICA LAS FLORES - CNO. MANUEL FLORES ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA MANDUBI - JOSE NASAZZI S/N ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;"POLICLÍNICA MASOLLER - RUTA 30; KM 22; ENTRADA VIVIENDAS MEVIR ";RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA MINAS DE CORTUME - ESCUELA 123 ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;"POLICLÍNICA MOIRONES - FRENTE A ESCUELA 23; RUTA 27; MOIRONES ";RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA PASO HOSPITAL - FRENTE A MEVIR ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA PUEBLO DE LOS SANTOS - ESCUELA 125 ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA QUINTAS AL NORTE - JUAN M. BRIZ 152 ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA RAMPLA - AVDA. BRASIL 2006;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;1;no;no;no;no;no;no;no;no;si;3;Frecuencia semanal de consultas
9000;POLICLÍNICA SANTA ISABEL - POQUITOS ;RIVERA;;AMBULATORIO;no;no;no;si;1;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;1;no;no;no;no;si;8;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;2;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;POLICLÍNICA TRANQUERAS - TREINTA Y TRES ;RIVERA;;AMBULATORIO;si;no;no;si;1;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;1;no;no;no;no;si;18;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;4;no;no;no;no;si;1;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;POLICLÍNICA TRES CRUCES - PTE. GIRO S/N ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;POLICLÍNICA VICHADERO - 12 DE OCTUBRE ;RIVERA;;AMBULATORIO;si;no;no;no;no;no;no;no;no;no;no;no;no;si;1;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;15;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;Dermatologia 1 /mes
9000;CONSULTORIO FAMILIAR MARTA RIVEIRO - MANUEL FREIRE S/D;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;POLICLÍNICA LA ESTIVA - VIVIENDAS PASO DE LA ESTIBA ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
9000;POLICLÍNICA TRES PUENTES - RUTA 27 TRES PUENTES ;RIVERA;;AMBULATORIO;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;
9000;CENTRO AUXILIAR CHUY - STA. TERESA ;ROCHA;CHUY;CENTRO DE SALUD;SI;SI;SEMANAL;SI;2 CONS/SEMANA;SI;SEMANAL;NO;NO;NO;NO;NO;NO;SI;3 POL/SEM;NO;NO;NO;NO;NO;NO;NO;NO;SI;DIARIA;NO;NO;NO;NO;SI;DIARIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SEMANAL;NO;NO;SI;DIARIA;SI;MENSUAL;SI;QUINCENAL;SI;DIARIA;SI;QUINCENAL;NO;NO;NO;NO;NO;NO;NO;NO;
9000;CENTRO DEPARTAMENTAL DE ROCHA - AVDA. MARTINEZ ;ROCHA;ROCHA;CENTRO DE SALUD;SI;SI;1 POLICLÍNICA SEMANAL;si;"4 POLICLÍNICAS SEMANALES DE CARDIOLOGÍA; 4 POLICLÍNICAS DE ECOCARDIGRAFÍA Y 3 MENSUALES DE ERGOMETRIAS";SI;4 POLICLÍNICAS SEMANALES;SI;2 POLICLÍNICA SEMANALES;SI;1 POLICLÍNICA SEMANAL;NO;;SI;2 POLICLÍNICAS SEMANALES;SI; 1 POLICLÍNICA SEMANAL;SI;"SE REALIZAN TRATAMIENTO DE FISIOTERAPIA EN HORARIO DE MAÑANA Y TARDE; NO CONTRAMOS CON MÉDICO FISIATRA";SI;2 POLCLÍNICAS SEMANALES;NO;;SI;"SE REALIZAN  6 POLICLÍNICAS SEMANALES DE GINECVOLOGÍA; 2 DE CITOLOGÍA ; 2 DE COLOPOSCOPÍA";SI;1 POLICLÍNICA SEMANAL;SI;1 POLICLÍNICA SEMANL;SI;;;;;;SI;1 POLICLÍNICA SEMANAL;SI;2 POLICLÍNICAS SEMANALES;NO;;NO;;SI;PROFESIONAL EN PROCESO JUBILATORIO  ;NO;;SI;POLICLINICAS DE LUNES A VIERNES TANTO DE ADULTOS COMO NIÑOS;SI;1 POLICLÍNICA SEMANAL;SI ;"2 POLICLÍNICAS SEMANLESA; MÁS 2 MENSUALES Y 1 POLICLÍNICA SEMANL RINOSINUSUAL";SI;10 POLICLÍNICAS SEMANALES;SI;;;;NO;;SI;3 POLICLÍNICAS SEMANALES;SI;2 POLICLÍNICAS;"NUTRICIONISTA 4 POLICLÍNICAS SEMANALES; CIRUJANO PEDIATRICOS 1 POLICLÍNICA MENSUAL; SALUD SEXUAL Y REPRODUCTIVA; "
9000;POLICLINICA BARRIO ESPANA - FRANCISCO PAGOLA  esq EUSTAQUIO TOME;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;2 x mes;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA BARRIO HIPODROMO - AVDA. DEL HIPODROMO  esq S/D;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;2 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA BELVEDERE - PEREZ DEL PUERTO  esq GRANA;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;1 x mes;;;;;;Med. De Flia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA EL OMBU - 1º DE AGOSTO  esq RUTA 9;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;2 x mes;;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;;;;;;
9000;POLICLINICA LAURO CRUZ GOYENIA - PANTALEON ARTIGAS  esq AGRACIADA;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;2 x sem;;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;;;;;;Ecogtafia 1 x mes. Lic. En Obstetricia
9000;POLICLINICA MARCISCANO - AVDA. BRASIL  esq RODO;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;4 x sem;;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;;;;;;Ecografia 1 x mes
9000;POLICLINICA BARRIO LA FLORINDA - INDIA MUERTA  esq VILLASUSO;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lic. Obstetricia
9000;CENTRO AUXILIAR LASCANO - LIBERTAD 1401 esq ANSINA;ROCHA;LASCANO;CENTRO DE SALUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA CEBOLLATI - SAN MIGUEL  esq LASCANO;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24 horas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ecografias x mes. Lic. Obstetricia
9000;POLICLINICA VELAZQUEZ - CALLE 14  esq RUTA 15;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;1 x mes;;;;;;lunes a viernes;;;;;;;;;;;;;;;;;;;;;;;;2 x mes;;;;;;;;;;;;ecografia.
9000;POLICLINICA 18 DE JULIO - DR. CANZANI  esq ARTESANOS DE LA PIEDRA;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lic Obst y Ecografia
9000;POLICLINICA BARRIO PARQUE - DE AMARAL  esq DE LA CANILLA;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;1 x mes;;;;;;1 x sem;;;;;;;;;;;;;;;;;;;;;;;;2 x mes;;si;;;;;;;;;;
9000;POLICLINICA LA PALOMA - PALOMA  esq ARIES;ROCHA;;AMBULATORIO;;;;2 x sem;;;;;;;;;;;;si;;;;;;;;1 x sem;;;;;;24 horas;;;;;;;;;;;;;;;;;;3  x sem;;;;;;;;;;;;;;;;;;Oftalmologia. Ecografias. Lic en Obstetricia
9000;POLICLINICA SAN LUIS - CAMINO PASO DE LA BALSA  esq S/D;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lunes a viernes;;;;;;;;;;;;;;;;;;1 x sem;;;;;;;;;;;;;;;;;;Ecografias. Lic. Obstetricia
9000;POLICLINICA BAL. LA CORONILLA - LEOPOLDO FERNANDEZ  esq LAS PALMERAS;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lunes a viernes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA AGUAS DULCES - AVDA. LOS PALAFITOS  esq JOSE RONDONI;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lic. Obstetricia. Ecografias
9000;POLICLINICA BARRA DE VALIZAS - ALADINO VEIGA  esq LAS ACACIAS;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lic. Obstetricia. Ecografias
9000;POLICLINICA PUIMAYEN - PARADA 15  esq S/D;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA PUNTA DEL DIABLO - EXPLANADA PLAYA DE LA VIUDA  esq S/D;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ecografias. Lic. En Obstetricia
9000;CENTRO AUXILIAR CASTILLOS - 19 DE ABRIL 1561;ROCHA;CASTILLOS;CENTRO DE SALUD;si;si;semanal;si;2 x semana;si;semanal;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;3 x semana;no;no;no;no;si;diaria;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;diaria;no;no;no;no;si ;4 x semana;si;6 x mes;no;no;no;no;no;no;no;no;Psicologia diariamente
9000;POLICLINICA BARRIO TREINTA Y TRES - INCHAUSTI  esq VIRGIL LOPEZ;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;4 x sem;;;;;;;;;;;;;;;;;;;;;;;;;si;;;;;;;;;;;
9000;POLICLINICA SAMUEL PRILLIAC - ARROYO CONVENTOS  esq RIO BRANCO;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA COSTA AZUL - CORONILLAS  esq LAS CASILLAS;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;1 x mes;;;;;;1 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ecografias y Lic enObstetricia
9000;POLICLINICA 19 DE ABRIL - CALLE 7  esq CALLE 2;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 x sem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA BERNARDO VENTURA - SIEMPRE VIVA  esq CALLE 6;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3 x sem;;;;;;;;;;;;;;;;;;1 x sem;;;;;;;;;;;;;;;;;;Liic Obstetricia
9000;POLICLINICA ENFERMERÍA CABO POLONIO - PREDIO DINARA  esq ;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 x mes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLINICA LA ESMERALDA;ROCHA;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 x mes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;CENTRO DEPARTAMENTAL SALTO - CERVANTES y 18 de julio;SALTO;SALTO;CENTRO DE SALUD;si;si;3 semanales;si;lunes a viernes;si;lunes a sábados;si;2 semanales;si;dos semanales;no;no;si;cuatro semanales;si;dos semanales;si;4 veces semanales;si;cuatro semanales;no;no;si;lunes a viernes;si;cuatro semanales;no;no;si;lunes a sabado;si;tres semanales;si;dos semana para seguimiento altas;si;3 semanales;no;no;si;tres semanales;no;no;si;lunes a viernes;si;dos semanales;si;lunes a viernes;si;tres semanales;si;cuatro semanales;si;lunes a sabado;si;lunes a viernes;si;cuatro semanales;si;cuatro semanales;si;cuatro semanales;si;tres semanales;Neumopediatria 2 por semana; Cardiología Pediátrica 3 por semana; Nutrición Especializada dos por semana; Nutricionista tres por semana; Psicología lunes a viernes; Hipertensión Arterial dos por semana; Fonoaudiología tres por semana; cirugía pediátrica 1 cada 15 días;
9000;PASO DE LAS PIEDRAS DE ARERUNGUA - RUTA31 KM 159;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLÍNICA ALBISU - RUTA 31 KM 12 CALLE 1 S/N;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SEMANAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLINICA BARRIO ARTIGAS - INSTRUCCIONES DEL ANO XIII Y MANUEL ORIBE;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;DIARIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLÍNICA BELEN - NICOLAS BALBELA Y GALILEO;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SEMANAL;NO;NO;NO;NO;SI;DIARIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SEMANAL;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLÍNICA BURTON - MARTIN ELIZAINCIN CALLE 2 S/N;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SEMANAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SEMANAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLÍNICA CAMPO DE TODOS - CAMPO DE TODOS ;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLÍNICA CERRO CHATO;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9000;POLICLÍNICA CERROS DE VERA - RUTA 31 KM 120 MEVIR  CAMINO 40 KM;SALTO;;AMBULATORIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;15 DIAS RADICACION;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;MENSUAL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
